STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       3815;20080430;   10;  14.1;   3.7;    9;   1.0;   4;    8.100;-999;  -999;   8.9;  989.70;   13.3;   60.00;   19.9;    6.4;    4.0;eor
       3815;20080501;   10;  13.4;   3.4;    9;   2.1;   4;    8.700;-999;  -999;   9.0;  999.80;   10.6;   72.00;   16.7;    6.1;    4.1;eor
       3815;20080502;   10;   7.6;   2.0;    9;   2.1;   4;    5.500;-999;  -999;   9.9; 1010.20;    9.9;   82.00;   16.1;    4.9;    3.1;eor
       3815;20080503;   10;   6.7;   2.0;    9;   0.0;   0;   11.500;-999;  -999;   9.0; 1015.80;   11.2;   71.00;   17.8;    3.6;    1.7;eor
       3815;20080504;   10;   9.0;   2.6;    9;   0.0;   4;   14.000;-999;  -999;   8.2; 1014.80;   12.9;   59.00;   19.4;    4.6;    2.2;eor
       3815;20080505;   10;   8.4;   2.7;    9;   0.0;   0;   13.400;-999;  -999;  10.1; 1016.30;   13.9;   65.00;   20.3;    4.9;    2.2;eor
       3815;20080506;   10;   8.4;   2.9;    9;   0.0;   4;   13.800;-999;  -999;  10.5; 1015.40;   15.4;   62.00;   21.0;    8.6;    5.9;eor
       3815;20080507;   10;   7.0;   2.2;    9;   0.0;   0;   14.200;-999;  -999;  10.1; 1011.40;   16.0;   59.00;   22.9;    6.6;    4.8;eor
       3815;20080508;   10;   8.2;   2.3;    9;   0.0;   0;   14.300;-999;  -999;   9.9; 1008.10;   16.9;   56.00;   23.3;    8.0;    5.5;eor
       3815;20080509;   10;   7.7;   2.6;    9;   0.0;   0;   14.500;-999;  -999;  10.0; 1006.30;   18.0;   51.00;   24.6;    9.1;    5.9;eor
       3815;20080510;   10;   8.6;   3.0;    9;   0.0;   0;   14.600;-999;  -999;   9.9; 1008.40;   18.3;   50.00;   25.2;    9.4;    6.2;eor
       3815;20080511;   10;  11.2;   3.1;    9;   0.0;   0;   14.700;-999;  -999;   9.3; 1009.40;   17.7;   50.00;   24.0;    9.3;    6.3;eor
       3815;20080512;   10;   8.1;   2.5;    9;   0.0;   0;   12.700;-999;  -999;   9.9; 1007.70;   18.3;   51.00;   25.4;    8.9;    6.2;eor
       3815;20080513;   10;   8.6;   2.5;    9;   0.0;   0;   11.500;-999;  -999;  11.5; 1005.90;   17.8;   59.00;   24.8;    9.8;    7.0;eor
       3815;20080514;   10;   7.3;   2.6;    9;   1.4;   4;   13.700;-999;  -999;  11.5; 1003.10;   17.6;   60.00;   24.2;    9.8;    7.7;eor
       3815;20080515;   10;   7.7;   2.2;    9;   2.2;   4;    7.000;-999;  -999;  13.6;  997.90;   16.6;   73.00;   22.4;   12.2;    9.6;eor
       3815;20080516;   10;   5.0;   1.6;    9;   8.9;   4;    0.000;-999;  -999;  14.2;  995.80;   13.3;   93.00;   15.0;   11.6;   10.6;eor
       3815;20080517;   10;   8.4;   3.0;    9;   6.9;   4;    0.000;-999;  -999;  11.8;  995.30;   10.4;   93.00;   11.8;    8.6;    8.0;eor
       3815;20080518;   10;   7.6;   2.9;    9;   0.0;   4;    4.200;-999;  -999;   8.3;  999.90;   11.1;   66.00;   15.9;    6.0;    3.7;eor
       3815;20080519;   10;   9.0;   2.5;    9;   0.0;   0;    6.200;-999;  -999;   7.7; 1003.90;   10.1;   65.00;   15.6;    3.9;    1.6;eor
       3815;20080520;   10;   8.8;   2.8;    9;   0.0;   0;   13.000;-999;  -999;   7.5; 1007.00;   10.4;   63.00;   16.3;    2.7;    0.4;eor
       3815;20080521;   10;   7.9;   2.5;    9;   0.0;   0;   10.500;-999;  -999;   8.3; 1007.00;   11.8;   63.00;   18.1;    4.5;    2.2;eor
       3815;20080522;   10;   7.8;   2.3;    9;   0.0;   0;   13.400;-999;  -999;   9.0; 1005.70;   13.6;   61.00;   20.2;    5.4;    2.9;eor
       3815;20080523;   10;   7.6;   2.2;    9;   0.1;   4;    9.900;-999;  -999;  10.2; 1004.20;   14.3;   64.00;   20.5;    7.2;    4.6;eor
       3815;20080524;   10;  10.0;   3.6;    9;   0.0;   0;   14.500;-999;  -999;   9.6; 1002.30;   15.6;   57.00;   21.2;    8.5;    6.0;eor
       3815;20080525;   10;  10.1;   4.2;    9;   0.4;   4;    0.100;-999;  -999;  12.0; 1003.20;   14.0;   74.00;   16.8;   10.7;   10.4;eor
       3815;20080526;   10;   9.6;   3.3;    9;   1.4;   4;    0.000;-999;  -999;  13.2; 1001.80;   13.6;   85.00;   16.0;   11.6;    9.6;eor
       3815;20080527;   10;  13.1;   5.4;    9;   0.0;   4;    1.700;-999;  -999;  13.3; 1002.90;   14.5;   81.00;   18.4;   10.9;   10.5;eor
       3815;20080528;   10;  11.5;   3.2;    9;   4.2;   4;    4.900;-999;  -999;  17.1; 1000.60;   19.5;   76.00;   26.4;   14.3;   13.9;eor
       3815;20080529;   10;  12.1;   3.7;    9;   0.0;   4;    4.500;-999;  -999;  16.2; 1000.40;   19.8;   72.00;   24.9;   13.9;   13.2;eor
       3815;20080530;   10;   8.3;   2.2;    9;   0.7;   4;    3.800;-999;  -999;  17.7;  998.80;   20.7;   72.00;   25.9;   14.7;   13.1;eor
       3815;20080531;   10;   8.4;   2.8;    9;   0.0;   4;    6.400;-999;  -999;  17.6; 1002.20;   19.2;   80.00;   25.0;   14.8;   13.8;eor
       3815;20080601;   10;   6.7;   1.7;    9;   0.0;   0;    7.800;-999;  -999;  17.0; 1003.80;   20.3;   73.00;   26.6;   14.0;   12.4;eor
       3815;20080602;   10;   8.0;   2.4;    9;   0.0;   0;    0.000;-999;  -999;  17.5; 1001.00;   23.3;   64.00;   29.9;   14.9;   12.9;eor
       3815;20080603;   10;   9.6;   2.2;    9;   7.0;   4;    4.600;-999;  -999;  18.8;  999.90;   20.4;   79.00;   25.0;   17.1;   15.3;eor
       3815;20080604;   10;   4.8;   1.7;    9;   0.9;   4;    0.000;-999;  -999;  18.4; 1003.60;   17.3;   93.00;   19.5;   14.4;   13.0;eor
       3815;20080605;   10;  10.4;   2.5;    9;   0.0;   0;   10.500;-999;  -999;  14.3; 1003.50;   18.8;   70.00;   24.8;   13.1;   10.2;eor
       3815;20080606;   10;  11.6;   3.0;    9;   0.0;   0;   13.400;-999;  -999;  12.0; 1002.60;   18.7;   59.00;   24.6;   12.0;    9.6;eor
       3815;20080607;   10;   7.9;   1.7;    9;   0.0;   4;   10.800;-999;  -999;  12.8; 1003.60;   19.8;   59.00;   27.1;   12.1;    9.6;eor
       3815;20080608;   10;   8.5;   2.3;    9;   0.0;   4;   13.100;-999;  -999;  12.2; 1008.60;   21.0;   54.00;   28.0;   12.8;   10.0;eor
       3815;20080609;   10;   9.7;   2.3;    9;   0.0;   4;   13.700;-999;  -999;  12.3; 1010.80;   20.8;   53.00;   27.6;   12.1;    8.9;eor
       3815;20080610;   10;  11.1;   3.2;    9;   0.0;   4;   10.300;-999;  -999;  13.6; 1008.50;   19.2;   63.00;   26.4;   11.8;    9.0;eor
       3815;20080611;   10;  12.4;   3.8;    9;   0.0;   4;    6.400;-999;  -999;  11.0; 1006.40;   14.8;   66.00;   19.0;    9.4;    6.5;eor
       3815;20080612;   10;  10.2;   2.5;    9;   0.1;   4;    1.800;-999;  -999;  10.7; 1001.70;   11.8;   78.00;   17.5;    8.1;    6.1;eor
       3815;20080613;   10;  12.8;   3.1;    9;   2.3;   4;    4.000;-999;  -999;  10.5; 1001.90;   11.1;   80.00;   15.6;    6.5;    4.1;eor
       3815;20080614;   10;   8.0;   2.6;    9;   0.8;   4;    1.400;-999;  -999;  11.0; 1002.40;   11.4;   82.00;   16.9;    7.6;    5.5;eor
       3815;20080615;   10;  16.4;   3.1;    9;   0.0;   4;    6.600;-999;  -999;  10.2;  998.40;   12.5;   72.00;   18.0;    8.1;    6.0;eor
       3815;20080616;   10;   9.9;   2.5;    9;   0.0;   4;   11.200;-999;  -999;   9.5;  999.10;   13.1;   66.00;   19.8;    7.4;    5.2;eor
       3815;20080617;   10;   6.3;   1.4;    9;   0.0;   4;   12.800;-999;  -999;   9.2; 1002.30;   14.4;   61.00;   21.7;    6.0;    3.2;eor
       3815;20080618;   10;  12.2;   2.8;    9;   0.0;   0;   10.700;-999;  -999;  10.4; 1003.20;   16.9;   58.00;   23.5;    7.8;    5.6;eor
       3815;20080619;   10;  13.7;   4.1;    9;   1.2;   4;    2.200;-999;  -999;  13.5; 1000.20;   17.1;   71.00;   22.6;   12.0;    9.7;eor
       3815;20080620;   10;  10.5;   3.5;    9;   0.0;   4;    7.500;-999;  -999;  12.3; 1006.20;   15.9;   69.00;   20.3;   10.6;    8.2;eor
       3815;20080621;   10;   7.0;   2.3;    9;   0.0;   4;    7.500;-999;  -999;  12.6; 1008.50;   17.8;   63.00;   23.6;   12.5;   11.8;eor
       3815;20080622;   10;  17.8;   3.7;    9;   9.6;   4;    6.100;-999;  -999;  18.5; 1001.40;   21.7;   73.00;   30.8;   15.2;   13.5;eor
       3815;20080623;   10;  14.7;   4.4;    9;   0.0;   4;   13.100;-999;  -999;  11.2; 1006.20;   16.3;   61.00;   21.5;   10.0;    7.4;eor
       3815;20080624;   10;   7.9;   2.9;    9;   0.0;   0;   12.700;-999;  -999;  10.0; 1008.40;   15.6;   59.00;   21.9;    7.0;    5.3;eor
       3815;20080625;   10;  12.1;   2.6;    9;   0.0;   4;    5.100;-999;  -999;  13.6; 1003.00;   18.5;   63.00;   25.8;   12.7;   11.9;eor
       3815;20080626;   10;   9.4;   3.4;    9;   0.9;   4;    9.900;-999;  -999;  12.2; 1007.30;   18.6;   59.00;   24.4;   13.4;   11.9;eor
       3815;20080627;   10;  14.6;   4.3;    9;   1.2;   4;    6.700;-999;  -999;  11.7; 1004.60;   16.5;   64.00;   21.3;   11.8;   11.3;eor
       3815;20080628;   10;  11.6;   3.8;    9;   1.6;   4;    1.600;-999;  -999;  16.2; 1005.30;   17.3;   82.00;   21.3;   14.3;   11.8;eor
       3815;20080629;   10;   9.2;   3.3;    9;   0.0;   4;    9.100;-999;  -999;  14.0; 1005.70;   18.4;   67.00;   23.8;   13.7;   12.0;eor
       3815;20080630;   10;   7.6;   2.5;    9;   0.0;   0;   12.000;-999;  -999;  12.2; 1008.50;   18.7;   59.00;   24.7;   13.0;   11.1;eor
       3815;20080701;   10;   6.9;   2.0;    9;   0.0;   4;   15.100;-999;  -999;  12.3; 1005.90;   21.4;   52.00;   28.6;   11.0;    8.9;eor
       3815;20080702;   10;  13.1;   2.7;    9;   0.0;   4;   12.800;-999;  -999;  15.2;  999.20;   25.5;   49.00;   33.7;   16.3;   12.7;eor
       3815;20080703;   10;  10.6;   2.8;    9;   5.4;   4;    4.600;-999;  -999;  17.9;  998.90;   20.5;   76.00;   27.2;   14.3;   14.3;eor
       3815;20080704;   10;  13.0;   2.7;    9;   3.1;   4;    4.800;-999;  -999;  15.2; 1003.70;   15.8;   85.00;   22.5;   13.2;   11.9;eor
       3815;20080705;   10;   5.9;   1.7;    9;   0.5;   4;   12.800;-999;  -999;  12.1; 1003.40;   18.9;   60.00;   25.0;   11.3;    9.0;eor
       3815;20080706;   10;  11.2;   3.0;    9;   0.0;   4;    9.700;-999;  -999;  13.9;  996.60;   19.4;   64.00;   25.5;   15.0;   12.2;eor
       3815;20080707;   10;  16.3;   4.5;    9;   5.6;   4;    4.300;-999;  -999;  13.2;  992.80;   15.9;   73.00;   21.6;   13.7;   12.8;eor
       3815;20080708;   10;  14.0;   4.7;    9;   3.1;   4;    4.300;-999;  -999;  13.2;  996.30;   15.8;   74.00;   21.0;   11.7;   11.1;eor
       3815;20080709;   10;  12.0;   4.0;    9;   3.5;   4;    4.900;-999;  -999;  12.7; 1001.80;   15.7;   73.00;   20.4;   11.0;   10.1;eor
       3815;20080710;   10;   9.9;   3.1;    9;  22.0;   4;    0.300;-999;  -999;  18.2;  999.30;   17.6;   90.00;   22.0;   14.0;   13.8;eor
       3815;20080711;   10;  10.1;   3.1;    9;   1.2;   4;    2.600;-999;  -999;  16.1;  996.30;   17.3;   80.00;   21.7;   13.5;   12.9;eor
       3815;20080712;   10;  14.7;   4.0;    9;   1.8;   4;    5.100;-999;  -999;  13.9;  996.80;   16.1;   77.00;   20.4;   11.5;    9.7;eor
       3815;20080713;   10;   8.0;   2.6;    9;   0.0;   4;    8.800;-999;  -999;  11.8; 1002.30;   15.5;   69.00;   21.0;   10.5;    8.9;eor
       3815;20080714;   10;   8.4;   2.7;    9;   0.0;   4;    6.700;-999;  -999;  13.0; 1010.10;   17.0;   69.00;   22.5;   11.4;    9.1;eor
       3815;20080715;   10;  10.7;   3.7;    9;   0.4;   4;    3.800;-999;  -999;  14.0; 1012.70;   18.5;   67.00;   24.4;   13.6;   11.2;eor
       3815;20080716;   10;  11.3;   3.5;    9;  16.3;   4;    2.600;-999;  -999;  14.5; 1006.80;   16.2;   79.00;   20.8;   10.1;    7.9;eor
       3815;20080717;   10;   8.9;   2.9;    9;   1.0;   4;    1.400;-999;  -999;  13.0; 1002.50;   14.6;   79.00;   19.5;   10.2;    8.0;eor
       3815;20080718;   10;  10.1;   3.3;    9;   0.5;   4;    0.000;-999;  -999;  14.9;  999.60;   14.5;   91.00;   17.1;   12.5;   12.4;eor
       3815;20080719;   10;  14.4;   4.0;    9;  14.9;   4;    3.300;-999;  -999;  16.2;  996.20;   16.1;   89.00;   21.0;   13.5;   12.4;eor
       3815;20080720;   10;  11.6;   3.5;    9;   1.4;   4;    4.000;-999;  -999;  12.7; 1000.50;   14.3;   79.00;   20.8;   10.7;    9.9;eor
       3815;20080721;   10;  15.3;   4.7;    9;   1.0;   4;    0.700;-999;  -999;  12.7; 1002.40;   12.7;   86.00;   16.8;   11.4;   10.8;eor
       3815;20080722;   10;  10.3;   3.2;    9;   0.0;   4;    2.600;-999;  -999;  13.7; 1010.50;   14.9;   82.00;   18.6;   11.3;    9.3;eor
       3815;20080723;   10;   5.1;   1.5;    9;   0.0;   4;    2.200;-999;  -999;  15.0; 1014.00;   15.8;   84.00;   21.6;   11.9;   10.6;eor
       3815;20080724;   10;  10.3;   2.9;    9;   0.0;   4;   12.200;-999;  -999;  13.9; 1010.00;   19.1;   67.00;   25.9;   11.5;    8.6;eor
       3815;20080725;   10;   9.8;   2.7;    9;   0.0;   4;    6.700;-999;  -999;  17.2; 1003.90;   21.7;   67.00;   27.9;   16.0;   14.6;eor
       3815;20080726;   10;   9.9;   2.0;    9;   0.0;   4;    4.400;-999;  -999;  21.4; 1003.30;   23.4;   75.00;   30.7;   18.7;   17.0;eor
       3815;20080727;   10;   6.4;   1.7;    9;   0.0;   4;   10.500;-999;  -999;  19.3; 1005.90;   24.1;   66.00;   31.1;   17.4;   16.2;eor
       3815;20080728;   10;  10.3;   2.9;    9;   0.0;   0;   14.400;-999;  -999;  14.6; 1004.70;   25.2;   50.00;   32.0;   16.2;   13.3;eor
       3815;20080729;   10;   6.4;-999;    9;  13.2;   4;    8.100;-999;  -999;  18.2; 1004.60;   21.8;   71.00;   29.6;   17.5;   15.5;eor
       3815;20080730;   10;   5.6;-999;    9;   0.0;   0;    9.500;-999;  -999;  -999;    -999;   -999;-999;   26.8;   16.7;-999;eor
       3815;20080731;   10;   9.7;-999;    9;   1.5;   4;   11.200;-999;  -999;  -999;    -999;   -999;-999;   31.7;   -999;   18.1;eor
       3815;20080801;   10;  11.3;   2.6;    9;   0.0;   0;    6.400;-999;  -999;  18.1; 1002.70;   22.1;   68.00;   27.7;   15.6;   13.1;eor
       3815;20080802;   10;  12.3;   3.0;    9;   1.0;   4;    4.200;-999;  -999;  15.3; 1004.30;   19.3;   69.00;   25.2;   14.4;   11.5;eor
       3815;20080803;   10;  10.1;   3.6;    9;  58.1;   4;    3.900;-999;  -999;  18.0; 1000.70;   19.0;   83.00;   24.3;   16.2;   15.7;eor
       3815;20080804;   10;  13.3;   4.4;    9;   0.0;   0;    6.900;-999;  -999;  14.8;  995.80;   17.6;   74.00;   21.7;   14.8;   13.4;eor
       3815;20080805;   10;   9.5;   2.9;    9;   0.5;   4;    5.600;-999;  -999;  15.2; 1003.50;   18.1;   74.00;   23.9;   14.1;   13.2;eor
       3815;20080806;   10;   7.9;   2.1;    9;   0.0;   0;    6.300;-999;  -999;  17.9; 1002.80;   21.1;   73.00;   27.6;   16.0;   14.4;eor
       3815;20080807;   10;  14.1;   3.0;    9;   0.1;   4;    9.500;-999;  -999;  19.5;  994.70;   22.8;   72.00;   30.3;   17.2;   15.6;eor
       3815;20080808;   10;  14.2;   3.5;    9;  12.1;   4;    5.200;-999;  -999;  16.7;  994.90;   17.6;   83.00;   22.0;   12.3;   10.9;eor
       3815;20080809;   10;   9.4;   2.8;    9;   0.1;   4;    5.100;-999;  -999;  13.2; 1002.10;   16.4;   72.00;   20.5;   12.2;   10.7;eor
       3815;20080810;   10;  13.1;   4.3;    9;   0.4;   4;    0.800;-999;  -999;  16.6;  995.40;   17.5;   83.00;   19.1;   16.2;   15.0;eor
       3815;20080811;   10;  10.5;   3.1;    9;   0.0;   0;    7.500;-999;  -999;  14.4;  994.10;   17.5;   73.00;   21.9;   14.1;   12.6;eor
       3815;20080812;   10;  14.1;   3.0;    9;   3.8;   4;    3.800;-999;  -999;  16.4;  986.10;   18.0;   79.00;   23.5;   14.0;   12.9;eor
       3815;20080813;   10;  15.4;   5.0;    9;   3.9;   4;    7.400;-999;  -999;  14.2;  993.70;   15.8;   79.00;   20.3;   13.5;   12.3;eor
       3815;20080814;   10;  14.3;   3.8;    9;   0.0;   0;    9.700;-999;  -999;  12.5; 1002.20;   16.2;   69.00;   21.1;   11.1;    9.4;eor
       3815;20080815;   10;   9.5;   1.5;    9;   0.2;   4;    8.300;-999;  -999;  12.6; 1003.20;   15.5;   74.00;   22.2;   10.0;    8.1;eor
       3815;20080816;   10;   7.1;   1.2;    9;   0.0;   0;   12.500;-999;  -999;  11.9; 1002.00;   15.9;   70.00;   22.7;    8.9;    6.9;eor
       3815;20080817;   10;   7.2;   1.6;    9;   1.8;   4;    7.800;-999;  -999;  13.1;  998.90;   17.2;   70.00;   25.0;    9.4;    7.5;eor
       3815;20080818;   10;   8.7;   2.2;    9;   7.5;   4;    0.400;-999;  -999;  17.3;  998.60;   16.5;   92.00;   20.3;   14.1;   13.4;eor
       3815;20080819;   10;  11.4;   3.3;    9;   1.8;   4;    2.500;-999;  -999;  16.2;  996.70;   17.7;   81.00;   21.4;   13.9;   12.3;eor
       3815;20080820;   10;  11.2;   4.0;    9;   3.5;   4;    1.500;-999;  -999;  16.0;  999.80;   16.5;   85.00;   20.1;   14.7;   14.1;eor
       3815;20080821;   10;  13.9;   3.6;    9;   0.0;   4;    3.300;-999;  -999;  15.1; 1004.40;   17.4;   77.00;   22.3;   13.3;   12.1;eor
       3815;20080822;   10;   8.2;   2.1;    9;  36.6;   4;    0.900;-999;  -999;  15.9; 1001.30;   16.1;   88.00;   19.6;   11.9;   11.9;eor
       3815;20080823;   10;  10.5;   3.1;    9;  12.4;   4;    3.700;-999;  -999;  13.7;  999.20;   13.0;   92.00;   17.0;   10.6;    9.9;eor
       3815;20080824;   10;   7.9;   2.4;    9;   0.2;   4;    4.700;-999;  -999;  13.7; 1001.70;   14.9;   82.00;   20.2;   10.2;    8.8;eor
       3815;20080825;   10;   8.7;   3.0;    9;   0.0;   4;    6.000;-999;  -999;  15.1; 1004.20;   16.6;   81.00;   20.5;   14.1;   11.8;eor
       3815;20080826;   10;   7.9;   2.7;    9;   0.0;   0;    0.000;-999;  -999;  16.4; 1009.80;   17.6;   81.00;   20.3;   15.5;   15.1;eor
       3815;20080827;   10;   9.8;   2.9;    9;   0.0;   4;    0.000;-999;  -999;  16.2; 1009.60;   16.7;   85.00;   17.9;   15.6;   15.2;eor
       3815;20080828;   10;   7.9;   2.7;    9;   0.3;   4;    0.700;-999;  -999;  17.1; 1007.70;   17.5;   85.00;   20.8;   15.7;   15.5;eor
       3815;20080829;   10;   8.3;   2.8;    9;   0.0;   0;    5.100;-999;  -999;  16.8; 1007.70;   18.3;   81.00;   23.8;   12.9;   10.5;eor
       3815;20080830;   10;   7.9;   2.2;    9;   0.0;   0;   11.200;-999;  -999;  15.3; 1009.00;   17.3;   79.00;   22.9;   11.6;    9.4;eor
       3815;20080831;   10;   7.9;   2.4;    9;   0.0;   4;   11.400;-999;  -999;  15.3; 1002.90;   20.1;   67.00;   27.1;   12.7;   10.0;eor
       3815;20080901;   10;  10.7;   3.5;    9;   0.0;   4;    2.800;-999;  -999;  15.4; 1002.90;   18.2;   74.00;   22.1;   13.1;   10.4;eor
       3815;20080902;   10;  13.6;   4.0;    9;   6.9;   4;    0.900;-999;  -999;  14.9;  997.70;   16.6;   79.00;   20.7;   11.7;    9.1;eor
       3815;20080903;   10;  11.3;   4.2;    9;   0.0;   4;    1.900;-999;  -999;  13.1;  994.00;   13.7;   84.00;   18.7;   11.0;    9.9;eor
       3815;20080904;   10;  11.1;   4.6;    9;   0.0;   0;    7.200;-999;  -999;  11.8;  994.20;   13.9;   75.00;   18.2;   10.4;    9.4;eor
       3815;20080905;   10;   9.9;   3.7;    9;   1.2;   4;    2.500;-999;  -999;  14.3;  993.10;   16.4;   76.00;   20.3;   11.5;    9.5;eor
       3815;20080906;   10;  13.4;   4.1;    9;   0.6;   4;    1.400;-999;  -999;  15.7;  992.20;   17.5;   79.00;   21.9;   14.1;   11.5;eor
       3815;20080907;   10;  11.6;   4.1;    9;   5.7;   4;    3.900;-999;  -999;  14.3;  996.90;   15.7;   80.00;   19.4;   13.3;   11.8;eor
       3815;20080908;   10;   9.4;   3.2;    9;   0.2;   4;    1.100;-999;  -999;  14.6; 1003.10;   15.0;   86.00;   19.0;   11.2;    9.1;eor
       3815;20080909;   10;   7.0;   1.9;    9;   0.0;   4;   11.700;-999;  -999;  13.7; 1004.90;   16.8;   74.00;   23.8;    8.8;    7.1;eor
       3815;20080910;   10;   9.2;   2.4;    9;   0.0;   0;    6.400;-999;  -999;  16.3; 1003.50;   18.7;   76.00;   23.6;   14.3;   11.6;eor
       3815;20080911;   10;   7.4;   2.3;    9;   0.0;   0;   10.600;-999;  -999;  16.1; 1001.50;   19.4;   74.00;   25.2;   12.6;   10.4;eor
       3815;20080912;   10;  11.4;   4.3;    9;   5.3;   4;    7.300;-999;  -999;  15.4; 1000.60;   17.5;   78.00;   21.6;   13.4;   12.8;eor
       3815;20080913;   10;  14.0;   4.7;    9;   0.0;   0;   11.600;-999;  -999;   9.5; 1008.50;   12.8;   65.00;   16.4;    7.2;    4.2;eor
       3815;20080914;   10;  10.5;   3.3;    9;   1.0;   4;    6.700;-999;  -999;  10.1; 1013.80;   11.3;   77.00;   16.6;    6.5;    3.5;eor
       3815;20080915;   10;  10.1;   2.3;    9;   0.0;   0;    3.200;-999;  -999;  10.2; 1014.10;   10.5;   82.00;   15.5;    7.1;    4.3;eor
       3815;20080916;   10;   5.5;   1.5;    9;   0.0;   4;    0.000;-999;  -999;  11.1; 1013.10;   10.7;   86.00;   13.6;    7.2;    4.9;eor
       3815;20080917;   10;   5.3;   1.8;    9;   0.0;   0;    2.800;-999;  -999;  10.5; 1012.70;   11.2;   80.00;   16.2;    5.6;    3.3;eor
       3815;20080918;   10;   7.6;   2.1;    9;   0.0;   0;    9.600;-999;  -999;   8.4; 1013.70;    9.7;   74.00;   16.3;    3.2;    1.0;eor
       3815;20080919;   10;   5.8;   1.6;    9;   0.0;   0;    6.800;-999;  -999;   9.2; 1015.80;    9.9;   78.00;   16.5;    3.0;    0.4;eor
       3815;20080920;   10;   5.4;   1.2;    9;   0.0;   0;   10.300;-999;  -999;   9.3; 1019.80;   10.3;   77.00;   17.5;    3.8;    1.0;eor
       3815;20080921;   10;   8.2;   1.6;    9;   0.0;   0;    2.300;-999;  -999;  11.0; 1014.50;   10.9;   86.00;   16.4;    6.4;    3.5;eor
       3815;20080922;   10;   6.3;   1.9;    9;   0.0;   0;    0.000;-999;  -999;  11.0; 1010.10;   10.0;   89.00;   14.2;    4.8;    2.0;eor
       3815;20080923;   10;   9.8;   2.6;    9;   6.7;   4;    0.000;-999;  -999;  13.0; 1007.10;   11.4;   96.00;   12.8;    9.8;    8.0;eor
       3815;20080924;   10;   7.8;   3.0;    9;   0.0;   0;    0.700;-999;  -999;  12.8; 1012.80;   12.5;   88.00;   14.7;    9.8;    7.9;eor
       3815;20080925;   10;   8.6;   2.3;    9;   0.0;   0;    6.100;-999;  -999;  11.2; 1020.40;   10.7;   87.00;   15.9;    6.6;    3.6;eor
       3815;20080926;   10;   5.4;   1.7;    9;   0.0;   0;    3.900;-999;  -999;  11.2; 1024.50;    9.7;   94.00;   14.2;    6.1;    3.3;eor
       3815;20080927;   10;   3.1;   1.1;    9;   0.0;   0;    8.300;-999;  -999;   9.5; 1019.90;   10.0;   81.00;   19.2;    3.2;    1.9;eor
       3815;20080928;   10;   6.4;   1.8;    9;   0.8;   4;    8.700;-999;  -999;  11.0; 1012.20;   11.5;   82.00;   17.8;    4.3;    2.0;eor
       3815;20080929;   10;   9.4;   2.1;    9;   4.2;   4;    0.000;-999;  -999;  12.2; 1004.10;   10.8;   94.00;   13.1;    8.2;    7.2;eor
       3815;20080930;   10;  12.9;   5.0;    9;  30.6;   4;    0.000;-999;  -999;  11.9;  992.10;   10.3;   94.00;   11.9;    8.2;    7.2;eor
       3815;20081001;   10;  16.6;   5.3;    9;  16.0;   4;    0.200;-999;  -999;  12.1;  983.70;   11.2;   91.00;   15.1;    8.8;    7.4;eor
       3815;20081002;   10;  16.0;   5.1;    9;   1.3;   4;    2.700;-999;  -999;   9.4;  988.60;    9.2;   81.00;   13.3;    7.3;    6.3;eor
       3815;20081003;   10;   9.8;   3.5;    9;   0.4;   4;    7.700;-999;  -999;   9.1;  994.70;    8.3;   83.00;   12.5;    5.5;    3.7;eor
       3815;20081004;   10;  13.5;   3.8;    9;   0.9;   4;    5.600;-999;  -999;   8.3; 1001.30;    8.1;   78.00;   11.5;    5.3;    4.2;eor
       3815;20081005;   10;  16.3;   6.0;    9;  14.4;   4;    0.000;-999;  -999;  11.2;  992.10;   10.0;   91.00;   11.2;    8.5;    7.4;eor
       3815;20081006;   10;   3.4;   1.0;    9;   0.0;   0;    0.000;-999;  -999;  13.1; 1000.80;   11.5;   97.00;   13.9;   10.3;    8.5;eor
       3815;20081007;   10;   7.9;   2.4;    9;   0.4;   4;    3.900;-999;  -999;  13.8; 1003.30;   14.1;   86.00;   18.3;    9.6;    7.6;eor
       3815;20081008;   10;   7.8;   2.4;    9;   2.8;   4;    0.500;-999;  -999;  14.5; 1005.10;   14.0;   91.00;   16.9;   10.6;    9.8;eor
       3815;20081009;   10;   6.0;   1.6;    9;   0.0;   0;    6.600;-999;  -999;  11.8; 1018.70;   11.4;   88.00;   16.8;    6.2;    3.6;eor
       3815;20081010;   10;   7.6;   2.0;    9;   0.0;   0;    7.900;-999;  -999;  11.0; 1020.90;   10.6;   87.00;   16.4;    5.3;    3.1;eor
       3815;20081011;   10;   7.7;   2.9;    9;   0.0;   4;    8.400;-999;  -999;  13.8; 1016.90;   13.8;   87.00;   19.2;   10.4;    7.8;eor
       3815;20081012;   10;   5.7;   1.8;    9;   0.0;   0;    0.900;-999;  -999;  13.1; 1014.60;   11.9;   93.00;   15.2;    7.4;    6.0;eor
       3815;20081013;   10;   8.1;   2.5;    9;   0.7;   4;    7.000;-999;  -999;  13.7; 1007.40;   14.2;   84.00;   20.6;    6.3;    4.7;eor
       3815;20081014;   10;   8.9;   2.5;    9;   0.0;   4;    3.100;-999;  -999;  13.4; 1007.80;   13.7;   85.00;   16.7;    9.6;    7.5;eor
