STATIONS_ID;MESS_DATUM;QN_592;ATMO_STRAHL;FD_STRAHL;FG_STRAHL;SD_STRAHL;eor
        853;19810925;    1;     -999;     -999;   971.00;    2.7;eor
        853;19810926;    1;     -999;     -999;     -999;-999;eor
        853;19810927;    1;     -999;     -999;   828.00;    3.8;eor
        853;19810928;    1;     -999;     -999;    84.00;    0.0;eor
        853;19810929;    1;     -999;     -999;   101.00;    0.0;eor
        853;19810930;    1;     -999;     -999;   767.00;    2.4;eor
        853;19811001;    1;     -999;     -999;   842.00;    4.1;eor
        853;19811002;    1;     -999;     -999;   431.00;    0.5;eor
        853;19811003;    1;     -999;     -999;   809.00;    3.3;eor
        853;19811004;    1;     -999;     -999;  1324.00;    7.5;eor
        853;19811005;    1;     -999;     -999;   502.00;    0.2;eor
        853;19811006;    1;     -999;     -999;   990.00;    6.1;eor
        853;19811007;    1;     -999;     -999;   953.00;    5.7;eor
        853;19811008;    1;     -999;     -999;   857.00;    4.5;eor
        853;19811009;    1;     -999;     -999;  1067.00;    6.8;eor
        853;19811010;    1;     -999;     -999;   715.00;    4.1;eor
        853;19811011;    1;     -999;     -999;   298.00;    0.2;eor
        853;19811012;    1;     -999;     -999;   562.00;    2.8;eor
        853;19811013;    1;     -999;     -999;   480.00;    1.8;eor
        853;19811014;    1;     -999;     -999;   854.00;    7.1;eor
        853;19811015;    1;     -999;     -999;   171.00;    0.0;eor
        853;19811016;    1;     -999;     -999;   588.00;    2.9;eor
        853;19811017;    1;     -999;     -999;   344.00;    0.0;eor
        853;19811018;    1;     -999;     -999;   265.00;    0.0;eor
        853;19811019;    1;     -999;     -999;   170.00;    0.0;eor
        853;19811020;    1;     -999;     -999;   408.00;    0.0;eor
        853;19811021;    1;     -999;     -999;   179.00;    0.0;eor
        853;19811022;    1;     -999;     -999;   208.00;    0.0;eor
        853;19811023;    1;     -999;     -999;   535.00;    1.1;eor
        853;19811024;    1;     -999;     -999;   767.00;    4.8;eor
        853;19811025;    1;     -999;     -999;   672.00;    2.3;eor
        853;19811026;    1;     -999;     -999;   719.00;    4.7;eor
        853;19811027;    1;     -999;     -999;   113.00;    0.0;eor
        853;19811028;    1;     -999;     -999;   219.00;    0.2;eor
        853;19811029;    1;     -999;     -999;   513.00;    0.9;eor
        853;19811030;    1;     -999;     -999;   398.00;    1.8;eor
        853;19811031;    1;     -999;     -999;   157.00;    0.0;eor
        853;19811101;    1;     -999;     -999;   271.00;    0.0;eor
        853;19811102;    1;     -999;     -999;   135.00;    0.0;eor
        853;19811103;    1;     -999;     -999;   343.00;    0.5;eor
        853;19811104;    1;     -999;     -999;   322.00;    0.6;eor
        853;19811105;    1;     -999;     -999;   508.00;    4.4;eor
        853;19811106;    1;     -999;     -999;   567.00;    5.3;eor
        853;19811107;    1;     -999;     -999;   497.00;    3.1;eor
        853;19811108;    1;     -999;     -999;   195.00;    0.0;eor
        853;19811109;    1;     -999;     -999;   194.00;    0.1;eor
        853;19811110;    1;     -999;     -999;   410.00;    2.1;eor
        853;19811111;    1;     -999;     -999;   224.00;    0.0;eor
        853;19811112;    1;     -999;     -999;   211.00;    0.0;eor
        853;19811113;    1;     -999;     -999;   243.00;    0.1;eor
        853;19811114;    1;     -999;     -999;   246.00;    1.7;eor
        853;19811115;    1;     -999;     -999;   248.00;    0.0;eor
        853;19811116;    1;     -999;     -999;   575.00;    5.0;eor
        853;19811117;    1;     -999;     -999;   651.00;    6.6;eor
        853;19811118;    1;     -999;     -999;   384.00;    1.0;eor
        853;19811119;    1;     -999;     -999;    76.00;    0.0;eor
        853;19811120;    1;     -999;     -999;   338.00;    0.6;eor
        853;19811121;    1;     -999;     -999;    26.00;    0.0;eor
        853;19811122;    1;     -999;     -999;   122.00;    0.0;eor
        853;19811123;    1;     -999;     -999;   466.00;    4.9;eor
        853;19811124;    1;     -999;     -999;   497.00;    6.0;eor
        853;19811125;    1;     -999;     -999;   185.00;    0.1;eor
        853;19811126;    1;     -999;     -999;   150.00;    0.0;eor
        853;19811127;    1;     -999;     -999;   173.00;    0.0;eor
        853;19811128;    1;     -999;     -999;   269.00;    1.8;eor
        853;19811129;    1;     -999;     -999;   313.00;    2.6;eor
        853;19811130;    1;     -999;     -999;   149.00;    0.0;eor
        853;19811201;    1;     -999;     -999;    84.00;    0.0;eor
        853;19811202;    1;     -999;     -999;    96.00;    0.0;eor
        853;19811203;    1;     -999;     -999;   225.00;    0.1;eor
        853;19811204;    1;     -999;     -999;   150.00;    0.0;eor
        853;19811205;    1;     -999;     -999;   319.00;    1.6;eor
        853;19811206;    1;     -999;     -999;   262.00;    0.0;eor
        853;19811207;    1;     -999;     -999;     -999;-999;eor
        853;19811208;    1;     -999;     -999;    80.00;    0.0;eor
        853;19811209;    1;     -999;     -999;   223.00;    1.1;eor
        853;19811210;    1;     -999;     -999;   193.00;    0.2;eor
        853;19811211;    1;     -999;     -999;   160.00;    0.0;eor
        853;19811212;    1;     -999;     -999;    88.00;    0.0;eor
