DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOW
18901205,760000.0,-0.2,1.3,6.0,NaN,0.0,NaN
18901206,1570000.0,-3.8,0.9,4.5,NaN,0.0,NaN
18901207,3000000.0,-4.2,0.9,5.1,NaN,0.0,NaN
18901208,680000.0,-5.4,-0.4,4.5,NaN,0.0,NaN
18901209,2370000.0,-6.9,-0.6,4.0,NaN,0.0,NaN
18901210,450000.0,-6.8,-0.7,4.1,NaN,0.0,NaN
18901211,990000.0,-1.4,0.8,5.1,NaN,0.0,NaN
18901212,1910000.0,-4.5,-0.3,4.5,NaN,0.0,NaN
18901213,1120000.0,-6.0,-1.4,4.4,NaN,0.0,NaN
18901214,1270000.0,-8.7,-1.6,3.7,NaN,0.0,NaN
18901215,1050000.0,-11.7,-7.3,2.5,NaN,0.0,NaN
18901216,3450000.0,-12.6,-7.6,2.4,NaN,0.01,NaN
18901217,2680000.0,-10.0,-3.3,2.9,NaN,0.0,NaN
18901218,1820000.0,-10.0,-3.3,3.7,NaN,0.0,NaN
18901219,1780000.0,-13.2,-6.0,2.4,NaN,0.02,NaN
18901220,1250000.0,-6.0,0.4,5.2,NaN,0.0,NaN
18901221,2720000.0,-3.5,0.6,4.3,NaN,0.0,NaN
18901222,1000000.0,-7.0,-2.4,3.9,NaN,0.0,NaN
18901223,1240000.0,-6.5,-3.1,4.4,NaN,0.0,NaN
18901224,1990000.0,-4.6,-3.0,4.4,NaN,0.01,NaN
18901225,450000.0,-4.2,-2.1,4.7,NaN,0.0,NaN
18901226,1880000.0,-4.1,-1.1,4.8,NaN,0.09,NaN
18901227,1610000.0,-8.5,-1.1,3.2,NaN,0.0,NaN
18901228,3230000.0,-13.0,-9.4,2.0,NaN,0.0,NaN
18901229,1400000.0,-13.5,-7.8,1.7,NaN,0.0,NaN
18901230,1160000.0,-15.9,-11.9,1.7,NaN,0.0,NaN
18901231,1290000.0,-14.6,-7.9,2.0,NaN,0.0,NaN
18910101,1890000.0,-14.7,-7.6,2.3,NaN,0.0,NaN
18910102,1480000.0,-14.3,-5.7,2.5,NaN,0.0,NaN
18910103,1830000.0,-12.8,-6.6,2.9,NaN,0.27,NaN
18910104,2680000.0,-6.7,1.8,6.0,NaN,0.44000000000000006,NaN
18910105,1390000.0,-4.9,1.0,4.3,NaN,0.13999999999999999,NaN
18910106,1520000.0,-7.4,-4.3,3.5,NaN,0.06999999999999999,NaN
18910107,1250000.0,-7.1,-4.2,3.7,NaN,0.13,NaN
18910108,1990000.0,-12.3,-6.9,2.7,NaN,0.02,NaN
18910109,1510000.0,-12.8,-7.3,2.5,NaN,0.0,NaN
18910110,1270000.0,-16.3,-10.7,2.3,NaN,0.0,NaN
18910111,1070000.0,-17.2,-3.8,2.9,NaN,0.25,NaN
18910112,1930000.0,-3.8,2.7,6.4,NaN,0.12,NaN
18910113,1220000.0,-0.1,1.5,6.0,NaN,0.12,NaN
18910114,1430000.0,-0.3,2.5,5.3,NaN,0.0,NaN
18910115,2080000.0,-6.4,0.4,2.9,NaN,0.0,NaN
18910116,1550000.0,-12.9,-6.3,2.8,NaN,0.15,NaN
18910117,1450000.0,-15.0,-5.6,2.7,NaN,0.0,NaN
18910118,2060000.0,-9.4,-4.0,3.5,NaN,0.0,NaN
18910119,1240000.0,-9.9,-3.3,3.3,NaN,0.0,NaN
18910120,1250000.0,-4.5,-2.4,4.0,NaN,0.6900000000000001,NaN
18910121,980000.0,-3.3,1.2,5.2,NaN,0.49000000000000005,NaN
18910122,2980000.0,-5.7,-2.5,4.1,NaN,0.01,NaN
18910123,1530000.0,-3.4,1.2,5.5,NaN,0.99,NaN
18910124,1150000.0,1.2,5.2,7.9,NaN,0.97,NaN
18910125,3300000.0,1.8,4.9,6.4,NaN,0.03,NaN
18910126,5500000.0,1.2,3.6,6.8,NaN,0.0,NaN
18910127,1540000.0,-0.4,4.7,5.9,NaN,0.09,NaN
18910128,3010000.0,2.6,5.5,7.7,NaN,0.15,NaN
18910129,1530000.0,2.8,7.8,6.8,NaN,0.09,NaN
18910130,2850000.0,2.5,5.1,7.7,NaN,0.08,NaN
