STATIONS_ID;MESS_DATUM;QN_3;FX;FM;QN_4;RSK;RSKF;SDK;SHK_TAG;NM;VPM;PM;TMK;UPM;TXK;TNK;TGK;eor;FG_STRAHL
853;1960-11-19;;;;5;0.2;1.0;0.1;0.0;6.4;7.5;964.2;4.6;87.0;6.1;3.3;1.4;eor;
853;1960-11-20;;;;5;3.5;1.0;1.1;0.0;7.8;7.6;971.1;4.6;90.0;6.2;2.2;0.1;eor;
853;1960-11-21;;;;5;0.0;1.0;0.4;0.0;7.4;8.3;972.3;7.2;81.0;9.4;4.2;2.8;eor;
853;1960-11-22;;;;5;0.0;0.0;0.9;0.0;4.2;7.1;964.2;6.0;74.0;8.6;4.7;4.0;eor;
853;1960-11-23;;;;5;2.6;1.0;0.0;0.0;8.0;8.4;966.0;5.9;92.0;8.1;1.4;-1.5;eor;
853;1960-11-24;;;;5;0.0;0.0;4.3;0.0;3.4;7.9;967.6;6.1;82.0;8.6;3.6;3.6;eor;
853;1960-11-25;;;;5;2.0;1.0;3.5;0.0;6.2;8.7;964.2;8.2;79.0;11.2;2.6;0.2;eor;
853;1960-11-26;;;;5;3.3;1.0;0.5;0.0;6.4;10.3;962.3;10.3;79.0;12.6;7.4;6.6;eor;
853;1960-11-27;;;;5;8.5;1.0;0.0;0.0;7.8;10.1;960.0;9.2;87.0;10.5;7.9;6.6;eor;
853;1960-11-28;;;;5;0.0;0.0;3.3;0.0;4.2;6.5;968.7;2.3;88.0;9.6;-0.1;2.5;eor;
853;1960-11-29;;;;5;2.9;8.0;0.7;0.0;5.6;6.0;973.9;0.5;96.0;1.9;-1.1;-2.6;eor;
853;1960-11-30;;;;5;2.9;1.0;1.0;0.0;4.8;7.5;979.9;4.1;89.0;7.0;0.6;-0.6;eor;
853;1960-12-01;;;;5;0.0;0.0;7.6;0.0;1.0;5.5;975.9;5.2;61.0;12.2;1.4;-2.4;eor;
853;1960-12-02;;;;5;0.0;1.0;5.2;0.0;5.4;6.5;972.4;5.6;73.0;11.0;-1.4;-3.3;eor;
853;1960-12-03;;;;5;1.8;1.0;3.6;0.0;7.8;7.5;969.2;6.9;77.0;8.0;4.2;2.0;eor;
853;1960-12-04;;;;5;3.1;1.0;0.0;0.0;6.4;9.1;954.0;9.4;77.0;11.2;5.6;4.1;eor;
853;1960-12-05;;;;5;1.3;1.0;0.0;0.0;7.2;7.6;958.3;6.0;81.0;9.3;4.8;4.2;eor;
853;1960-12-06;;;;5;0.2;1.0;0.0;0.0;7.8;7.9;957.1;5.6;89.0;7.4;3.2;2.4;eor;
853;1960-12-07;;;;5;10.2;8.0;0.0;0.0;8.0;7.3;956.4;2.6;95.0;6.3;0.9;2.9;eor;
853;1960-12-08;;;;5;0.6;8.0;1.8;0.0;4.8;5.9;963.1;1.2;87.0;3.9;-0.6;-2.2;eor;
853;1960-12-09;;;;5;10.3;1.0;0.0;0.0;8.0;6.8;961.5;1.9;97.0;2.5;0.0;-2.1;eor;
853;1960-12-10;;;;5;5.3;8.0;0.0;0.0;8.0;5.9;957.4;-0.5;97.0;2.0;-1.1;0.0;eor;
853;1960-12-11;;;;5;0.2;8.0;0.0;0.0;8.0;5.2;967.6;-1.3;92.0;0.5;-2.1;-3.4;eor;
853;1960-12-12;;;;5;0.0;7.0;1.4;0.0;5.8;4.1;974.8;-3.5;85.0;-1.6;-5.5;-3.0;eor;
853;1960-12-13;;;;5;3.9;7.0;0.0;0.0;8.0;4.3;969.4;-3.7;94.0;-3.0;-6.2;-7.7;eor;
853;1960-12-14;;;;5;2.5;8.0;0.0;5.0;8.0;5.2;965.2;-1.4;96.0;-0.3;-3.5;-3.9;eor;
853;1960-12-15;;;;5;0.0;1.0;0.0;7.0;8.0;6.3;973.2;0.7;97.0;1.6;-0.6;-0.5;eor;
853;1960-12-16;;;;5;0.0;1.0;0.0;4.0;8.0;6.3;982.3;0.8;95.0;1.9;-0.1;-0.2;eor;
853;1960-12-17;;;;5;0.0;0.0;3.1;2.0;7.0;4.3;977.2;-4.6;93.0;1.0;-6.8;-6.1;eor;
853;1960-12-18;;;;5;1.5;8.0;0.0;2.0;8.0;6.3;959.2;1.0;94.0;4.2;-8.0;-8.9;eor;
853;1960-12-19;;;;5;5.7;8.0;0.0;1.0;8.0;5.2;953.5;-0.5;89.0;2.4;-2.4;-2.0;eor;
853;1960-12-20;;;;5;0.0;0.0;1.0;4.0;7.2;6.9;954.6;2.8;91.0;5.0;0.2;-1.0;eor;
853;1960-12-21;;;;5;3.7;8.0;0.0;0.0;8.0;6.5;956.2;1.2;97.0;3.0;0.1;0.1;eor;
853;1960-12-22;;;;5;3.1;8.0;0.0;0.0;7.4;5.7;960.2;0.3;90.0;1.4;-0.3;-0.3;eor;
853;1960-12-23;;;;5;0.9;7.0;0.3;3.0;5.4;5.2;968.6;-1.6;90.0;0.7;-3.7;-2.5;eor;
853;1960-12-24;;;;5;0.0;0.0;2.9;2.0;3.0;3.7;970.2;-4.1;81.0;1.4;-7.9;-12.9;eor;
853;1960-12-25;;;;5;0.0;0.0;5.1;2.0;2.6;3.9;969.8;-3.5;85.0;-1.7;-6.7;-10.4;eor;
853;1960-12-26;;;;5;0.0;0.0;6.3;2.0;3.8;4.8;966.4;2.3;67.0;4.6;-2.6;-2.9;eor;
853;1960-12-27;;;;5;0.0;0.0;0.2;1.0;7.4;6.1;964.4;1.4;88.0;3.4;-0.4;-2.4;eor;
853;1960-12-28;;;;5;0.0;0.0;0.5;0.0;7.4;6.0;963.6;0.0;95.0;2.5;-1.0;-1.4;eor;
853;1960-12-29;;;;5;0.0;8.0;0.0;0.0;8.0;5.3;967.5;-1.2;98.0;-0.4;-3.6;-5.2;eor;
853;1960-12-30;;;;5;0.0;0.0;0.0;0.0;5.4;4.4;973.5;-3.2;88.0;0.6;-4.8;-2.3;eor;
853;1960-12-31;;;;5;0.6;7.0;0.0;0.0;7.0;4.7;966.8;-1.6;85.0;0.1;-7.1;-7.8;eor;
853;1961-01-01;5.0;;3.1;5;0.8;7.0;0.0;1.0;7.8;6.0;969.5;1.4;87.0;2.7;-2.6;-5.2;eor;
853;1961-01-02;5.0;;3.3;5;0.0;0.0;4.3;1.0;6.4;5.5;963.4;0.7;87.0;3.0;-0.8;-2.3;eor;
853;1961-01-03;5.0;;6.7;5;0.1;7.0;0.9;0.0;7.4;6.5;950.2;4.0;79.0;6.6;0.4;-2.1;eor;
853;1961-01-04;5.0;;3.5;5;1.5;8.0;2.5;0.0;5.4;6.1;953.1;2.6;85.0;4.7;0.5;0.2;eor;
853;1961-01-05;5.0;;7.2;5;3.1;8.0;0.0;0.0;8.0;6.0;963.5;1.3;89.0;2.5;0.0;-2.4;eor;
853;1961-01-06;5.0;;6.2;5;0.0;0.0;0.2;1.0;6.4;4.7;963.8;1.5;69.0;4.0;-1.9;-3.4;eor;
853;1961-01-07;5.0;;6.5;5;1.8;8.0;0.3;1.0;4.6;6.3;964.4;1.3;92.0;2.5;-0.4;-2.6;eor;
853;1961-01-08;5.0;;6.4;5;0.4;7.0;0.0;0.0;7.4;5.7;965.0;1.6;85.0;2.5;0.1;-1.9;eor;
853;1961-01-09;5.0;;5.8;5;1.9;1.0;0.7;0.0;6.4;6.1;965.2;1.9;86.0;5.3;0.7;-1.0;eor;
853;1961-01-10;5.0;;4.0;5;0.0;0.0;2.2;0.0;6.6;5.3;964.0;2.0;78.0;3.8;-1.2;-2.6;eor;
853;1961-01-11;5.0;;3.6;5;1.2;7.0;0.0;0.0;8.0;5.2;972.6;-0.8;86.0;3.1;-2.0;-1.5;eor;
853;1961-01-12;5.0;;2.6;5;0.0;0.0;3.6;1.0;2.4;3.7;986.4;-5.1;87.0;-1.7;-6.8;-6.7;eor;
853;1961-01-13;5.0;;2.5;5;0.0;0.0;0.0;1.0;7.4;4.1;985.6;-1.1;77.0;1.1;-9.0;-10.4;eor;
853;1961-01-14;5.0;;2.0;5;5.4;7.0;0.0;1.0;8.0;5.5;985.0;-0.2;90.0;0.7;-1.1;-0.8;eor;
853;1961-01-15;5.0;;2.7;5;0.0;0.0;0.0;7.0;8.0;4.9;987.4;-2.8;95.0;0.4;-4.9;-0.9;eor;
853;1961-01-16;5.0;;0.6;5;0.0;0.0;0.0;7.0;8.0;3.3;981.2;-8.5;99.0;-4.7;-12.3;-11.9;eor;
853;1961-01-17;5.0;;3.3;5;0.0;0.0;5.4;7.0;2.6;4.1;985.0;-4.4;89.0;-0.6;-9.1;-9.6;eor;
853;1961-01-18;5.0;;3.6;5;0.0;0.0;7.5;7.0;0.0;2.0;989.4;-7.5;57.0;-4.0;-11.9;-14.7;eor;
853;1961-01-19;5.0;;3.3;5;0.0;0.0;7.6;4.0;0.0;2.0;983.4;-3.3;41.0;1.0;-9.2;-13.5;eor;
853;1961-01-20;5.0;;1.3;5;0.3;7.0;6.9;3.0;2.4;2.8;978.6;-4.2;66.0;2.3;-11.9;-16.6;eor;
853;1961-01-21;5.0;;1.5;5;0.0;7.0;1.2;3.0;7.4;5.6;974.3;-0.4;93.0;2.0;-5.4;-8.8;eor;
853;1961-01-22;5.0;;1.3;5;4.2;7.0;0.0;1.0;8.0;5.3;968.2;1.3;79.0;4.2;-2.6;-3.8;eor;
853;1961-01-23;5.0;;1.0;5;2.3;7.0;0.0;4.0;8.0;5.3;964.6;-1.4;92.0;0.9;-2.6;-1.6;eor;
853;1961-01-24;5.0;;2.1;5;0.2;7.0;0.0;9.0;8.0;4.1;965.2;-4.2;90.0;-1.6;-6.1;-3.5;eor;
853;1961-01-25;5.0;;4.1;5;0.0;0.0;1.8;8.0;4.8;2.7;962.3;-8.6;85.0;-5.4;-11.5;-11.7;eor;
853;1961-01-26;5.0;;2.1;5;0.0;0.0;6.7;7.0;0.0;2.0;975.5;-10.7;70.0;-4.5;-14.1;-17.5;eor;
853;1961-01-27;5.0;;1.9;5;0.0;0.0;8.0;7.0;0.0;2.4;982.0;-7.2;71.0;2.2;-17.6;-20.2;eor;
853;1961-01-28;5.0;;3.6;5;0.0;0.0;3.9;6.0;4.8;3.1;973.2;-2.5;57.0;4.2;-11.6;-15.6;eor;
853;1961-01-29;5.0;;9.9;5;0.0;1.0;4.9;3.0;7.0;6.5;973.0;4.6;77.0;6.1;-3.2;-6.3;eor;
853;1961-01-30;5.0;;13.3;5;2.5;1.0;0.0;0.0;8.0;7.6;962.0;5.9;82.0;6.3;4.0;2.4;eor;
853;1961-01-31;5.0;;8.0;5;11.6;1.0;0.0;0.0;5.8;7.7;960.2;4.0;91.0;8.0;3.0;3.9;eor;
853;1961-02-01;5.0;;7.4;5;3.0;8.0;0.0;0.0;7.0;6.1;954.2;2.6;81.0;4.4;0.6;-0.5;eor;
853;1961-02-02;5.0;;5.6;5;1.9;8.0;0.0;0.0;6.6;5.7;948.7;1.1;85.0;3.2;0.0;-1.3;eor;
853;1961-02-03;5.0;;5.7;5;2.3;7.0;0.0;1.0;7.2;5.3;956.6;-0.8;92.0;0.7;-1.9;-3.5;eor;
853;1961-02-04;5.0;;7.1;5;1.2;7.0;1.4;5.0;7.8;5.1;959.0;0.2;81.0;1.1;-2.4;-2.3;eor;
853;1961-02-05;5.0;;5.1;5;0.0;7.0;4.5;7.0;6.4;4.5;972.4;-2.2;85.0;1.4;-4.9;-1.9;eor;
853;1961-02-06;5.0;;5.5;5;0.4;1.0;0.4;5.0;5.8;6.9;967.2;4.1;86.0;5.5;-3.0;-5.6;eor;
853;1961-02-07;5.0;;9.9;5;1.4;8.0;4.5;0.0;5.8;6.7;964.2;3.8;82.0;6.4;2.6;0.4;eor;
853;1961-02-08;5.0;;7.2;5;7.6;8.0;2.6;0.0;7.2;6.7;974.0;3.0;87.0;5.4;0.8;-0.9;eor;
853;1961-02-09;5.0;;10.1;5;12.2;1.0;0.0;0.0;7.8;8.5;969.6;5.8;91.0;7.9;1.9;1.4;eor;
853;1961-02-10;5.0;;8.9;5;1.9;1.0;0.0;0.0;8.0;7.2;982.3;3.6;90.0;5.5;2.5;3.0;eor;
853;1961-02-11;5.0;;7.7;5;7.7;1.0;0.3;0.0;7.2;6.9;971.8;4.2;84.0;6.3;1.9;-0.2;eor;
853;1961-02-12;5.0;;8.4;5;15.0;8.0;0.0;0.0;8.0;7.2;970.8;3.2;94.0;5.5;1.7;2.1;eor;
853;1961-02-13;5.0;;4.1;5;1.0;1.0;0.0;0.0;7.8;7.7;979.4;4.4;94.0;5.6;1.6;0.5;eor;
853;1961-02-14;5.0;;3.2;5;0.0;0.0;5.9;0.0;2.6;8.0;982.7;6.2;82.0;11.1;4.3;3.9;eor;
853;1961-02-15;5.0;;3.4;5;0.0;0.0;7.1;0.0;1.8;8.0;985.8;7.8;75.0;15.4;2.9;2.1;eor;
853;1961-02-16;5.0;;2.1;5;0.0;0.0;0.0;0.0;6.2;8.3;991.5;5.1;93.0;7.4;3.4;0.0;eor;
853;1961-02-17;5.0;;1.6;5;0.0;0.0;8.4;0.0;0.0;7.1;990.7;4.7;82.0;12.2;0.0;-2.4;eor;
853;1961-02-18;5.0;;3.3;5;0.0;0.0;9.6;0.0;0.0;6.5;988.0;3.8;80.0;9.2;-1.0;-3.4;eor;
853;1961-02-19;5.0;;4.0;5;9.9;8.0;0.0;0.0;8.0;7.2;988.8;3.6;93.0;4.7;0.0;-1.3;eor;
853;1961-02-20;5.0;;2.3;5;0.1;1.0;0.0;0.0;7.2;7.7;990.3;4.0;94.0;5.0;3.5;3.1;eor;
853;1961-02-21;5.0;;3.7;5;0.0;0.0;1.7;0.0;5.0;6.3;986.6;3.2;83.0;6.6;-1.4;-2.6;eor;
853;1961-02-22;5.0;;4.2;5;0.0;0.0;9.0;0.0;0.0;6.4;985.9;3.6;79.0;10.2;0.4;-2.1;eor;
853;1961-02-23;5.0;;4.7;5;0.0;0.0;8.0;0.0;2.6;6.5;982.8;3.0;83.0;7.5;0.7;-0.5;eor;
853;1961-02-24;5.0;;2.9;5;0.0;0.0;1.8;0.0;3.8;7.3;981.6;5.5;80.0;11.0;-0.4;-2.1;eor;
853;1961-02-25;5.0;;4.7;5;0.0;0.0;8.8;0.0;2.4;6.5;981.6;5.2;72.0;12.4;1.2;-1.2;eor;
853;1961-02-26;5.0;;3.6;5;0.0;1.0;5.7;0.0;3.2;8.4;985.6;7.2;81.0;13.6;1.2;-1.0;eor;
853;1961-02-27;5.0;;6.3;5;1.0;1.0;3.0;0.0;6.6;10.7;981.5;11.3;79.0;14.1;4.6;1.2;eor;
853;1961-02-28;5.0;;9.1;5;3.2;8.0;0.0;0.0;7.8;8.7;970.4;5.6;90.0;12.9;2.9;8.5;eor;
853;1961-03-01;5.0;;5.1;5;3.5;8.0;1.1;0.0;7.2;7.1;978.3;3.1;94.0;5.5;0.2;-0.8;eor;
853;1961-03-02;5.0;;5.9;5;2.3;1.0;3.1;0.0;7.0;6.8;983.5;4.2;83.0;6.9;1.9;0.6;eor;
853;1961-03-03;5.0;;5.1;5;0.1;1.0;0.0;0.0;7.8;7.7;987.0;4.7;90.0;6.9;3.2;0.4;eor;
853;1961-03-04;5.0;;2.6;5;0.0;0.0;5.8;0.0;3.4;6.8;992.7;3.6;85.0;9.5;1.9;1.8;eor;
853;1961-03-05;5.0;;2.6;5;0.0;0.0;9.4;0.0;2.2;7.2;992.4;5.0;82.0;11.0;0.5;-2.4;eor;
853;1961-03-06;5.0;;1.5;5;0.0;0.0;6.8;0.0;1.8;7.1;990.3;6.0;78.0;13.5;0.1;-2.0;eor;
853;1961-03-07;5.0;;3.1;5;0.0;0.0;7.6;0.0;0.8;7.2;988.2;7.4;70.0;13.4;2.3;-0.5;eor;
853;1961-03-08;5.0;;2.0;5;0.0;0.0;8.8;0.0;0.2;6.8;991.9;6.0;75.0;14.9;0.2;-1.6;eor;
853;1961-03-09;5.0;;1.9;5;0.0;0.0;9.7;0.0;0.2;6.5;989.0;8.7;61.0;18.6;-0.1;-2.0;eor;
853;1961-03-10;5.0;;4.4;5;0.0;0.0;9.7;0.0;0.2;7.9;981.5;9.3;68.0;17.6;1.8;-1.0;eor;
853;1961-03-11;5.0;;5.5;5;0.0;0.0;0.2;0.0;7.4;8.8;982.3;8.0;81.0;10.1;4.2;2.2;eor;
853;1961-03-12;5.0;;8.5;5;15.3;1.0;5.6;0.0;7.2;8.4;976.2;10.2;70.0;14.4;2.6;0.5;eor;
853;1961-03-13;5.0;;7.3;5;20.1;1.0;0.0;0.0;8.0;10.0;972.7;7.6;97.0;11.0;6.2;7.1;eor;
853;1961-03-14;5.0;;8.3;5;1.3;1.0;0.0;0.0;8.0;9.7;976.3;8.0;91.0;9.3;7.1;7.1;eor;
853;1961-03-15;5.0;;6.8;5;0.5;1.0;0.1;0.0;7.4;10.4;981.5;8.9;90.0;11.3;6.9;6.1;eor;
853;1961-03-16;5.0;;7.0;5;0.0;0.0;8.5;0.0;0.2;9.3;981.4;9.8;76.0;15.4;5.9;4.1;eor;
853;1961-03-17;5.0;;4.4;5;0.0;0.0;8.8;0.0;2.2;7.3;977.2;12.8;56.0;18.4;3.7;0.6;eor;
853;1961-03-18;5.0;;5.5;5;1.4;1.0;0.0;0.0;6.4;8.1;963.4;7.4;74.0;14.4;4.8;6.1;eor;
853;1961-03-19;5.0;;6.5;5;3.2;8.0;1.9;0.0;6.4;6.1;965.1;0.8;94.0;5.1;-0.2;-0.9;eor;
853;1961-03-20;5.0;;8.6;5;2.6;7.0;2.9;1.0;7.2;5.5;962.8;0.7;85.0;3.8;-1.6;-1.8;eor;
853;1961-03-21;5.0;;11.0;5;7.5;7.0;1.2;2.0;8.0;6.0;956.3;0.1;96.0;2.9;-0.6;-1.3;eor;
853;1961-03-22;5.0;;7.0;5;2.4;8.0;6.5;4.0;7.2;4.9;972.3;0.0;83.0;2.3;-4.8;-6.9;eor;
853;1961-03-23;5.0;;8.3;5;0.9;1.0;0.3;0.0;7.8;7.7;975.1;5.5;88.0;6.9;0.8;0.0;eor;
853;1961-03-24;5.0;;7.1;5;0.0;0.0;0.2;0.0;7.8;7.2;978.4;6.3;77.0;7.8;4.5;3.5;eor;
853;1961-03-25;5.0;;4.9;5;0.0;0.0;0.7;0.0;7.2;7.6;979.9;6.2;79.0;9.1;2.3;0.6;eor;
853;1961-03-26;5.0;;7.7;5;0.0;1.0;6.7;0.0;5.6;7.1;971.9;7.9;67.0;13.7;3.1;1.5;eor;
853;1961-03-27;5.0;;10.2;5;1.8;8.0;5.8;0.0;6.2;6.1;969.2;2.4;80.0;7.8;-0.3;2.2;eor;
853;1961-03-28;5.0;;12.3;5;1.6;8.0;0.0;1.0;8.0;5.5;972.7;2.2;78.0;3.5;-2.2;-2.6;eor;
853;1961-03-29;5.0;;9.7;5;0.7;8.0;0.2;0.0;7.4;6.9;969.5;3.8;87.0;6.5;0.3;0.1;eor;
853;1961-03-30;5.0;;11.9;5;8.3;8.0;0.0;0.0;8.0;9.3;962.2;7.6;91.0;10.3;4.1;2.6;eor;
853;1961-03-31;5.0;;5.4;5;0.2;7.0;0.7;0.0;8.0;6.9;966.0;3.4;89.0;8.8;1.0;0.5;eor;
853;1961-04-01;5.0;;9.0;5;7.5;1.0;2.0;0.0;7.0;8.9;964.3;7.1;88.0;11.5;1.0;-0.8;eor;
853;1961-04-02;5.0;;3.6;5;11.2;1.0;0.0;0.0;7.8;9.6;963.8;7.0;96.0;12.0;2.0;2.1;eor;
853;1961-04-03;5.0;;5.9;5;6.7;1.0;0.0;0.0;8.0;7.6;963.4;5.2;85.0;8.3;4.6;5.4;eor;
853;1961-04-04;5.0;;4.0;5;1.2;1.0;0.0;0.0;8.0;9.2;966.4;7.0;93.0;9.3;4.0;3.8;eor;
853;1961-04-05;5.0;;6.4;5;0.0;1.0;1.9;0.0;5.4;10.4;964.2;15.7;59.0;19.9;6.4;5.3;eor;
853;1961-04-06;5.0;;3.6;5;0.0;0.0;10.9;0.0;2.6;10.4;967.0;17.5;55.0;23.9;10.2;7.4;eor;
853;1961-04-07;5.0;;6.0;5;2.3;1.0;7.3;0.0;6.6;11.7;968.7;18.2;56.0;23.7;11.4;6.7;eor;
853;1961-04-08;5.0;;3.4;5;2.7;1.0;1.1;0.0;7.4;10.3;972.3;7.2;95.0;16.6;4.9;9.0;eor;
853;1961-04-09;5.0;;2.9;5;0.0;0.0;6.8;0.0;2.6;6.4;976.6;5.4;73.0;9.5;2.5;1.0;eor;
853;1961-04-10;5.0;;3.8;5;0.0;1.0;4.8;0.0;6.2;7.3;966.3;9.8;62.0;15.1;2.4;0.8;eor;
853;1961-04-11;5.0;;2.1;5;0.0;0.0;11.0;0.0;1.4;9.9;967.8;10.5;78.0;16.5;4.8;3.3;eor;
853;1961-04-12;5.0;;1.9;5;0.0;0.0;7.7;0.0;3.4;10.7;972.3;11.4;79.0;17.7;5.7;3.9;eor;
853;1961-04-13;5.0;;2.7;5;0.0;0.0;10.3;0.0;0.2;12.5;969.9;14.6;76.0;21.4;7.3;5.0;eor;
853;1961-04-14;5.0;;2.5;5;0.1;1.0;9.6;0.0;1.8;11.6;965.6;15.6;66.0;23.7;8.6;4.4;eor;
853;1961-04-15;5.0;;2.4;5;4.2;1.0;0.7;0.0;7.8;12.9;966.8;12.0;91.0;14.7;7.5;5.7;eor;
853;1961-04-16;5.0;;3.2;5;1.2;1.0;0.0;0.0;5.4;10.9;967.9;8.5;96.0;11.2;7.0;7.7;eor;
853;1961-04-17;5.0;;1.5;5;0.4;1.0;7.4;0.0;4.2;9.3;968.4;11.4;72.0;18.1;3.0;2.0;eor;
853;1961-04-18;5.0;;3.5;5;14.1;1.0;0.9;0.0;7.4;12.8;969.6;11.3;91.0;16.1;8.2;5.6;eor;
853;1961-04-19;5.0;;1.7;5;0.0;1.0;3.7;0.0;4.6;10.4;974.0;10.9;81.0;14.0;8.2;8.4;eor;
853;1961-04-20;5.0;;2.1;5;0.0;0.0;1.1;0.0;7.2;9.7;973.8;12.3;69.0;16.4;5.6;4.0;eor;
853;1961-04-21;5.0;;4.7;5;0.0;0.0;4.5;0.0;5.6;9.3;969.5;13.0;63.0;18.2;7.9;6.7;eor;
853;1961-04-22;5.0;;5.8;5;0.0;1.0;9.9;0.0;3.8;11.6;960.3;14.2;72.0;19.5;10.6;9.1;eor;
853;1961-04-23;5.0;;6.1;5;0.0;1.0;4.9;0.0;6.6;11.5;956.3;13.0;76.0;16.4;9.8;8.1;eor;
853;1961-04-24;5.0;;3.7;5;0.0;0.0;6.9;0.0;5.4;10.8;962.4;13.2;72.0;17.7;9.4;6.6;eor;
853;1961-04-25;5.0;;2.5;5;0.0;0.0;12.4;0.0;0.8;10.4;965.5;11.4;78.0;17.4;7.0;4.3;eor;
853;1961-04-26;5.0;;4.2;5;0.0;0.0;7.8;0.0;4.2;12.3;962.0;12.7;82.0;18.7;7.1;5.1;eor;
853;1961-04-27;5.0;;4.5;5;0.0;1.0;1.3;0.0;7.4;10.8;967.9;10.6;82.0;14.4;9.1;8.6;eor;
853;1961-04-28;5.0;;2.4;5;0.0;0.0;3.9;0.0;7.4;10.0;965.9;11.2;76.0;15.6;5.8;4.4;eor;
853;1961-04-29;5.0;;3.6;5;2.6;1.0;3.3;0.0;7.4;12.0;963.2;12.4;82.0;18.1;8.3;5.3;eor;
853;1961-04-30;5.0;;2.0;5;0.1;1.0;0.3;0.0;7.8;12.5;965.6;11.0;94.0;13.8;9.6;8.7;eor;
853;1961-05-01;5.0;;3.3;5;1.1;1.0;0.0;0.0;8.0;11.7;970.0;9.8;95.0;12.6;9.0;7.2;eor;
853;1961-05-02;5.0;;3.7;5;0.5;1.0;3.5;0.0;6.6;11.3;967.9;12.1;80.0;16.9;9.0;7.6;eor;
853;1961-05-03;5.0;;4.0;5;2.2;1.0;5.7;0.0;6.4;11.6;968.0;10.3;90.0;15.6;8.6;5.4;eor;
853;1961-05-04;5.0;;2.4;5;2.6;1.0;5.2;0.0;7.2;12.3;971.9;13.8;79.0;18.0;6.6;3.0;eor;
853;1961-05-05;5.0;;4.5;5;18.3;1.0;2.8;0.0;6.4;14.9;969.5;16.1;82.0;21.5;11.1;9.1;eor;
853;1961-05-06;5.0;;2.8;5;12.4;1.0;2.0;0.0;7.0;12.8;972.6;12.8;86.0;16.5;10.6;10.7;eor;
853;1961-05-07;5.0;;7.2;5;5.5;1.0;2.4;0.0;7.2;11.7;971.5;11.0;85.0;15.5;8.5;10.1;eor;
853;1961-05-08;5.0;;8.3;5;11.4;1.0;6.3;0.0;6.4;9.5;971.8;7.8;87.0;12.0;5.8;4.7;eor;
853;1961-05-09;5.0;;9.7;5;11.6;1.0;0.6;0.0;7.8;9.9;966.7;7.5;94.0;10.0;4.8;4.3;eor;
853;1961-05-10;5.0;;8.1;5;5.7;1.0;0.1;0.0;8.0;8.9;973.8;6.3;94.0;8.3;5.3;4.8;eor;
853;1961-05-11;5.0;;6.1;5;7.4;1.0;1.7;0.0;7.0;8.1;977.2;5.0;94.0;8.6;3.6;4.6;eor;
853;1961-05-12;5.0;;4.3;5;5.3;1.0;0.0;0.0;8.0;8.4;976.7;5.5;93.0;6.4;2.7;1.2;eor;
853;1961-05-13;5.0;;4.8;5;0.2;1.0;4.6;0.0;7.4;9.5;971.0;9.5;81.0;13.0;5.1;4.5;eor;
853;1961-05-14;5.0;;4.7;5;0.0;1.0;11.1;0.0;4.6;7.5;969.1;6.9;75.0;11.8;5.2;4.0;eor;
853;1961-05-15;5.0;;2.6;5;1.9;1.0;1.2;0.0;7.8;9.5;972.0;7.3;92.0;10.6;4.0;1.5;eor;
853;1961-05-16;5.0;;3.8;5;1.1;1.0;4.7;0.0;6.6;9.3;972.7;8.8;83.0;12.2;6.2;5.1;eor;
853;1961-05-17;5.0;;3.2;5;0.8;1.0;1.9;0.0;6.6;8.7;975.8;8.6;78.0;13.5;6.6;6.2;eor;
853;1961-05-18;5.0;;1.7;5;0.0;0.0;5.2;0.0;5.6;8.4;976.0;10.1;70.0;15.2;6.0;3.4;eor;
853;1961-05-19;5.0;;1.9;5;0.0;0.0;2.3;0.0;7.4;9.3;972.2;9.8;77.0;14.0;6.2;4.5;eor;
853;1961-05-20;5.0;;2.4;5;1.7;1.0;1.4;0.0;5.4;10.0;965.9;8.6;89.0;12.0;6.1;4.4;eor;
853;1961-05-21;5.0;;2.2;5;0.0;0.0;2.9;0.0;5.6;10.5;968.0;9.5;88.0;11.8;5.5;3.5;eor;
853;1961-05-22;5.0;;2.2;5;0.0;0.0;4.5;0.0;5.8;10.7;970.8;10.9;82.0;15.7;8.6;7.6;eor;
853;1961-05-23;5.0;;1.4;5;0.0;0.0;6.9;0.0;4.6;9.5;970.7;11.6;71.0;17.9;5.3;3.5;eor;
853;1961-05-24;5.0;;1.9;5;0.0;0.0;10.7;0.0;2.4;10.1;972.8;12.4;71.0;17.0;7.9;5.3;eor;
853;1961-05-25;5.0;;2.0;5;0.0;0.0;10.5;0.0;1.6;11.2;970.3;15.0;68.0;20.4;5.8;4.0;eor;
853;1961-05-26;5.0;;2.0;5;3.7;1.0;5.6;0.0;6.4;12.5;965.4;15.5;69.0;22.4;12.2;8.2;eor;
853;1961-05-27;5.0;;3.8;5;10.9;1.0;0.0;0.0;8.0;9.2;968.2;5.8;96.0;13.1;4.2;7.1;eor;
853;1961-05-28;5.0;;1.9;5;4.3;1.0;0.0;0.0;8.0;7.9;969.4;5.7;88.0;7.0;3.1;2.5;eor;
853;1961-05-29;5.0;;4.5;5;23.1;1.0;0.0;0.0;8.0;9.1;960.7;5.8;98.0;6.8;5.4;5.1;eor;
853;1961-05-30;5.0;;6.4;5;1.0;1.0;0.0;0.0;8.0;9.2;960.0;6.5;96.0;8.1;5.3;5.2;eor;
853;1961-05-31;5.0;;3.2;5;0.5;1.0;0.0;0.0;6.4;10.3;959.5;9.0;88.0;12.6;6.9;6.3;eor;
